2026-01-21 19:24:53,756 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 19:25:03,787 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 19:25:03,789 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 19:25:04,934 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
2026-01-21 19:42:24,439 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:09:64
2026-01-21 19:42:24,439 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 19:42:34,466 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 19:42:34,468 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 19:42:35,422 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
2026-01-21 19:43:42,083 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:09:64
2026-01-21 19:43:42,084 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 19:43:52,108 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 19:43:52,109 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 19:43:52,912 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
2026-01-21 20:03:44,932 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:09:64
2026-01-21 20:03:44,932 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:03:54,962 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:03:54,964 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 20:03:55,831 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
2026-01-21 20:22:48,943 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:09:64
2026-01-21 20:22:48,944 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:22:58,973 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:22:58,975 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 20:23:00,192 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
2026-01-21 20:25:48,778 | MainThread   | [INFO    ] | _connect            |: Already connected to a BLE device
2026-01-21 20:26:34,606 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:09:64
2026-01-21 20:26:34,607 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:26:44,635 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:26:44,637 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 20:26:45,465 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
2026-01-21 20:29:39,992 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:09:64
2026-01-21 20:29:39,993 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:09:64, service UUID: 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:29:50,025 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 854338fb-80c2-4675-9164-9deaf5c6b0ce
2026-01-21 20:29:50,027 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 48BFACCB-F2FC-B972-B545-B20BBF6F1355 (name: Artemis BLE)
2026-01-21 20:29:50,925 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:09:64
